employee_id,age,gender,role,experience_years,salary,projects_assigned,certifications,remote,overtime_hours,satisfaction_level,performance_score,training_hours,left_company
8779,44,Female,SysAdmin,12,3061.08,1,3,1,9.6,0.38,50.0,50,0
8780,33,Male,Security Analyst,2,2642.28,5,0,0,16.3,0.19,50.0,43,0
8781,29,Female,SysAdmin,3,2416.0,1,2,1,9.6,0.44,50.0,43,0
8782,42,Female,Data Engineer,7,2841.55,1,2,0,10.7,0.22,50.0,19,0
8783,44,Male,SysAdmin,12,3048.43,1,2,1,5.9,0.42,53.7,62,0
8784,25,Female,QA Engineer,1,2424.78,5,1,0,9.2,0.07,50.0,39,0
8785,25,Male,Product Manager,0,2609.05,3,0,0,18.1,0.1,50.0,40,0
8786,36,Female,Product Manager,7,2518.57,1,2,0,3.1,0.26,50.0,58,0
8787,40,Male,SysAdmin,8,2507.61,1,1,0,6.3,0.28,50.0,20,1
8788,32,Male,QA Engineer,2,2515.92,1,2,0,21.6,0.18,50.0,44,0
8789,40,Female,QA Engineer,4,3062.6,3,3,1,10.9,0.46,50.0,48,0
8790,29,Male,SysAdmin,3,2911.72,1,2,0,0.0,0.35,50.0,29,0
8791,22,Female,Product Manager,0,2343.62,2,0,1,24.9,0.3,50.0,53,0
8792,31,Female,SysAdmin,4,2650.37,2,3,1,2.9,0.44,50.0,49,0
8793,35,Male,Data Analyst,6,2978.05,5,0,1,0.0,0.43,50.0,37,0
8794,32,Male,QA Engineer,4,2615.15,4,1,0,5.7,0.18,50.0,37,1
8795,25,Male,SysAdmin,1,2439.51,4,0,0,2.4,0.19,50.0,50,0
8796,22,Female,Data Engineer,0,2441.79,1,1,0,15.0,0.13,50.0,55,1
8797,30,Male,QA Engineer,2,2254.84,2,0,0,19.7,0.13,50.0,41,0
8798,42,Male,Data Engineer,11,3274.28,3,4,0,9.6,0.27,54.7,62,0
8799,45,Male,SysAdmin,4,2670.62,2,1,1,13.1,0.39,50.0,53,0
8800,44,Male,Security Analyst,7,2346.32,2,0,1,10.7,0.39,50.0,4,0
8801,28,Female,Data Analyst,2,2916.77,1,2,1,19.0,0.33,50.0,11,1
8802,25,Female,DevOps,1,2557.29,4,1,1,8.0,0.37,50.0,63,0
8803,38,Male,QA Engineer,3,2727.46,1,1,1,0.0,0.43,50.0,35,0
8804,40,Female,Security Analyst,4,2678.69,4,1,1,8.8,0.33,50.0,43,0
8805,38,Female,Data Analyst,7,2719.04,4,2,1,0.0,0.44,50.0,62,0
8806,22,Female,Developer,0,2749.88,1,1,0,4.9,0.21,50.0,39,0
8807,28,Male,Data Analyst,2,2820.02,1,1,1,4.7,0.39,50.0,40,0
8808,34,Female,Developer,4,2803.55,4,1,1,1.1,0.43,50.0,22,0
8809,38,Female,QA Engineer,5,2608.46,4,3,0,17.2,0.22,50.0,47,0
8810,41,Female,Data Analyst,5,2818.9,5,1,0,7.8,0.19,50.0,51,0
8811,36,Female,Data Engineer,2,2549.71,4,0,0,13.3,0.08,50.0,28,1
8812,37,Female,Product Manager,4,3023.17,1,3,1,8.5,0.43,50.0,21,0
8813,35,Male,Developer,4,2177.92,1,1,1,11.4,0.44,50.0,92,0
8814,40,Female,Developer,5,2307.4,5,1,0,2.9,0.32,50.0,38,0
8815,37,Male,Developer,3,2551.18,4,1,1,9.6,0.3,50.0,26,0
8816,35,Female,Product Manager,6,2388.82,2,2,0,20.7,0.18,50.0,54,0
8817,32,Female,Product Manager,5,2943.69,3,1,1,1.2,0.45,50.0,38,0
8818,35,Male,Data Analyst,7,2428.87,3,1,1,23.0,0.36,50.0,18,0
8819,38,Male,Product Manager,7,2513.78,1,2,0,19.4,0.07,50.0,49,0
8820,37,Female,SysAdmin,3,2968.94,3,4,0,8.0,0.3,50.0,22,0
8821,38,Female,Developer,7,2705.81,5,2,0,14.4,0.13,50.0,71,1
8822,45,Female,Data Analyst,5,2801.48,2,2,0,12.3,0.14,50.0,49,1
8823,37,Female,Data Engineer,7,2146.14,4,1,1,1.8,0.43,50.0,34,0
8824,29,Male,Security Analyst,3,2634.82,2,3,0,11.9,0.21,50.0,42,0
8825,42,Female,DevOps,9,2784.57,3,3,0,9.5,0.18,50.0,58,0
8826,24,Female,Security Analyst,1,2712.12,3,1,1,5.8,0.47,50.0,43,0
8827,26,Male,DevOps,1,2550.18,2,1,0,15.6,0.14,50.0,82,0
8828,37,Male,SysAdmin,7,2484.02,3,0,1,4.8,0.42,50.0,62,0
8829,39,Male,Product Manager,5,2822.57,2,1,1,5.9,0.36,50.0,49,0
8830,25,Male,Product Manager,1,2583.95,3,1,0,0.7,0.24,50.0,21,0
8831,31,Male,SysAdmin,2,2695.42,5,1,1,6.9,0.52,50.0,37,0
8832,30,Male,Security Analyst,4,2882.07,5,3,0,21.0,0.16,50.0,49,0
8833,31,Male,SysAdmin,2,2714.46,2,0,1,4.7,0.59,50.0,23,0
8834,42,Male,DevOps,5,2585.02,1,0,0,16.2,0.22,50.0,65,0
8835,40,Female,DevOps,9,2496.44,5,4,1,8.7,0.41,50.0,20,0
8836,34,Male,QA Engineer,2,2677.69,5,1,0,10.7,0.13,50.0,27,0
8837,30,Male,Developer,4,3137.78,2,2,0,0.0,0.31,50.0,28,0
8838,24,Female,SysAdmin,0,2694.69,5,0,1,16.4,0.31,50.0,54,0
8839,46,Female,Product Manager,13,2653.43,5,2,1,6.3,0.36,50.0,23,0
8840,39,Male,Data Engineer,8,2755.89,4,1,1,10.9,0.38,50.0,4,0
8841,29,Male,DevOps,3,2873.41,5,4,0,12.5,0.13,50.0,61,0
8842,40,Male,Developer,6,2410.85,4,0,0,14.5,0.23,50.0,31,0
8843,34,Male,Data Engineer,2,2457.14,4,1,0,7.2,0.18,50.0,18,0
8844,32,Male,QA Engineer,5,2777.06,3,2,0,0.0,0.32,50.0,24,0
8845,38,Male,Data Analyst,4,3015.27,3,1,1,19.9,0.35,50.0,74,0
8846,29,Female,DevOps,2,2266.47,2,1,1,20.6,0.31,50.0,26,0
8847,32,Male,Product Manager,4,2594.12,5,0,1,3.0,0.42,50.0,37,0
8848,35,Male,DevOps,5,2457.78,4,1,1,12.9,0.35,50.0,31,0
8849,31,Female,Developer,2,2274.34,3,0,1,8.6,0.44,50.0,15,0
8850,40,Female,DevOps,4,2987.22,3,3,0,20.0,0.15,50.0,25,0
8851,49,Female,Data Analyst,6,2605.94,4,1,0,8.0,0.15,50.0,13,0
8852,28,Male,DevOps,3,2668.35,1,1,1,4.6,0.38,50.0,59,0
8853,22,Male,QA Engineer,0,2740.23,4,2,1,2.2,0.38,50.0,42,0
8854,22,Male,QA Engineer,0,2719.14,3,2,1,10.7,0.42,50.0,89,0
8855,33,Male,Data Analyst,3,2619.33,1,1,1,9.7,0.47,50.0,25,0
8856,29,Male,QA Engineer,1,2881.01,5,3,1,24.1,0.37,50.0,22,0
8857,36,Female,Data Engineer,6,3002.93,4,4,0,0.0,0.27,50.0,70,0
8858,36,Male,DevOps,3,2611.65,3,1,0,2.9,0.3,50.0,61,0
8859,22,Male,QA Engineer,0,2499.84,1,1,1,1.5,0.45,50.0,47,0
8860,22,Female,Data Engineer,0,3045.81,5,2,1,0.0,0.48,50.0,17,0
8861,37,Male,Data Engineer,3,2277.45,5,1,1,2.6,0.41,50.0,74,0
8862,36,Male,QA Engineer,7,2464.16,2,2,1,16.3,0.33,50.0,38,0
8863,31,Male,QA Engineer,3,2916.89,3,1,0,0.0,0.26,50.0,31,0
8864,22,Male,Product Manager,0,3192.84,3,4,1,9.3,0.48,50.0,62,0
8865,38,Female,SysAdmin,4,2799.76,5,4,0,21.2,0.2,50.0,39,0
8866,45,Female,Data Analyst,13,2743.07,5,1,1,9.3,0.42,50.0,16,0
8867,37,Female,QA Engineer,3,2303.8,2,0,0,5.2,0.2,50.0,40,1
8868,28,Female,Security Analyst,3,2682.95,4,1,0,8.1,0.15,50.0,24,1
8869,35,Male,Data Analyst,5,2444.64,1,0,1,7.5,0.43,50.0,0,0
8870,24,Male,Security Analyst,0,2845.73,3,2,1,15.0,0.5,50.0,22,0
8871,43,Male,Security Analyst,8,2781.66,1,2,0,6.4,0.17,50.0,29,0
8872,35,Male,Product Manager,6,2281.15,5,0,0,4.6,0.21,50.0,16,1
8873,22,Female,Data Engineer,0,2647.83,2,2,1,5.8,0.46,50.0,51,0
8874,32,Female,SysAdmin,3,2767.05,2,2,1,27.5,0.37,50.0,24,1
8875,38,Male,Product Manager,8,2318.01,3,1,0,11.6,0.22,50.0,49,0
8876,32,Male,Data Analyst,2,2478.23,2,1,0,22.5,0.11,50.0,15,0
8877,32,Female,Data Engineer,5,2406.16,2,0,1,23.0,0.28,50.0,58,0
8878,25,Male,DevOps,1,2604.26,3,1,0,11.0,0.25,50.0,14,1
8879,39,Male,Product Manager,8,2624.83,2,2,0,12.1,0.12,50.0,0,0
8880,29,Female,DevOps,3,2750.42,4,1,1,10.2,0.26,50.0,64,1
8881,22,Male,QA Engineer,0,2442.06,5,2,1,16.6,0.44,50.0,22,0
8882,32,Female,Product Manager,4,2603.85,1,1,1,14.3,0.41,50.0,75,1
8883,42,Male,Security Analyst,8,2578.4,3,0,1,13.7,0.29,50.4,51,0
8884,31,Female,DevOps,3,3357.15,2,2,1,9.4,0.43,50.0,55,0
8885,48,Male,Data Engineer,11,2482.96,5,2,1,0.0,0.43,50.0,60,1
8886,38,Female,SysAdmin,4,2053.15,1,0,1,5.3,0.35,50.0,42,0
8887,37,Male,Product Manager,5,2795.81,5,1,1,8.9,0.41,50.0,42,0
8888,33,Male,Data Analyst,3,2837.78,2,2,1,14.1,0.33,50.0,65,0
8889,34,Male,Security Analyst,2,2970.2,5,3,1,16.0,0.32,50.0,42,0
8890,32,Male,Data Analyst,3,2055.64,4,0,1,0.0,0.4,50.0,25,0
8891,32,Female,Data Engineer,5,2553.07,2,1,1,6.9,0.42,50.0,51,0
8892,39,Male,Data Engineer,5,2650.05,5,1,1,16.3,0.41,50.0,0,0
8893,27,Female,Product Manager,2,2176.57,3,0,1,7.6,0.35,50.0,66,0
8894,26,Female,SysAdmin,1,2306.71,3,1,0,12.4,0.2,50.0,66,0
8895,26,Female,Data Engineer,1,2767.3,2,3,1,8.7,0.42,50.0,63,0
8896,51,Female,DevOps,7,2581.52,5,2,1,1.1,0.38,50.0,63,1
8897,39,Male,Data Engineer,4,2727.97,3,1,1,9.2,0.4,50.0,38,1
8898,37,Female,Security Analyst,6,2347.3,4,0,1,0.0,0.49,50.0,37,0
8899,26,Male,SysAdmin,1,2545.82,5,2,0,19.2,0.19,50.0,15,0
8900,39,Female,Data Engineer,4,3624.84,2,5,1,8.4,0.39,50.0,74,1
8901,34,Female,Product Manager,4,2716.89,4,1,1,12.8,0.32,50.0,30,0
8902,36,Female,DevOps,7,2533.85,3,0,1,0.0,0.46,50.0,46,0
8903,27,Male,Data Analyst,1,2255.98,5,0,1,6.8,0.42,50.0,45,0
8904,36,Male,Security Analyst,2,2535.06,1,2,0,5.7,0.18,50.0,13,0
8905,31,Female,SysAdmin,4,2386.24,1,0,1,7.3,0.32,50.0,5,0
8906,28,Male,Security Analyst,1,2862.52,3,1,1,5.2,0.46,50.0,40,0
8907,40,Female,DevOps,10,2521.28,2,2,0,15.5,0.17,50.0,30,0
8908,22,Female,SysAdmin,0,2214.09,4,1,1,10.3,0.33,50.0,38,0
8909,39,Female,Product Manager,6,2270.42,1,1,1,10.7,0.47,50.0,61,0
8910,40,Female,Data Engineer,6,2077.01,3,0,1,9.9,0.41,50.0,44,0
8911,27,Female,DevOps,2,2456.33,4,1,1,20.6,0.25,50.0,55,0
8912,28,Female,Data Analyst,1,2841.3,2,1,0,0.0,0.28,50.0,48,0
8913,33,Female,DevOps,6,2359.94,1,2,0,10.7,0.25,50.0,33,1
8914,37,Male,Data Engineer,6,2731.54,4,2,1,13.1,0.36,50.0,19,1
8915,33,Female,Developer,3,2313.83,1,0,1,13.7,0.46,50.0,45,0
8916,38,Male,SysAdmin,6,2712.09,2,2,0,0.0,0.24,50.0,41,0
8917,49,Female,Developer,6,2624.76,4,2,1,3.3,0.49,50.0,58,0
8918,30,Male,Security Analyst,1,2609.57,5,4,1,10.7,0.27,50.0,36,0
8919,22,Female,DevOps,0,2350.02,5,0,1,14.7,0.36,50.0,34,0
8920,41,Male,Security Analyst,8,2637.17,1,0,1,0.0,0.51,50.0,35,0
8921,48,Male,SysAdmin,11,2785.55,3,2,1,5.9,0.32,50.0,21,1
8922,38,Male,Product Manager,4,2543.57,2,1,1,15.7,0.44,50.0,68,0
8923,26,Female,Security Analyst,1,2744.67,1,1,0,16.6,0.2,50.0,62,1
8924,34,Female,QA Engineer,2,2406.69,2,0,1,15.2,0.4,50.0,15,0
8925,26,Male,Data Analyst,1,2451.71,5,1,0,11.8,0.2,50.0,56,0
8926,40,Female,Security Analyst,7,2735.35,1,3,1,15.5,0.31,50.0,3,0
8927,24,Male,SysAdmin,0,2398.31,1,0,1,16.6,0.36,50.0,59,0
8928,32,Male,Security Analyst,5,2882.11,5,1,1,17.4,0.36,50.0,26,0
8929,26,Male,Security Analyst,2,2238.41,3,0,1,21.0,0.22,50.0,47,1
8930,36,Female,SysAdmin,8,2392.41,1,1,1,10.7,0.36,50.0,1,0
8931,32,Male,DevOps,5,2932.76,4,2,1,19.1,0.33,50.0,16,0
8932,36,Male,Developer,7,2635.84,3,1,1,8.7,0.42,50.0,49,0
8933,35,Male,Product Manager,7,3046.12,2,2,1,9.5,0.36,50.0,25,1
8934,27,Female,Product Manager,2,3042.79,5,2,0,21.8,0.1,50.0,23,0
8935,40,Female,QA Engineer,8,2831.46,3,1,0,25.6,0.06,52.6,67,0
8936,34,Female,Product Manager,2,2758.59,4,1,0,11.6,0.3,50.0,84,1
8937,27,Female,Data Analyst,1,2616.28,4,1,0,14.6,0.1,50.0,58,0
8938,52,Male,Product Manager,16,2236.58,1,1,1,0.0,0.38,50.0,18,0
8939,38,Male,Product Manager,6,2425.31,4,1,1,7.9,0.43,50.0,75,0
8940,33,Male,Product Manager,5,2745.88,4,3,1,14.4,0.32,50.0,8,1
8941,46,Male,Developer,7,2963.13,2,2,0,9.1,0.13,50.0,33,0
8942,49,Female,Data Analyst,9,3102.06,2,2,1,10.4,0.38,50.0,41,0
8943,33,Male,Data Engineer,5,3051.48,4,4,1,11.1,0.38,50.0,78,0
8944,37,Male,Data Analyst,8,2797.93,1,2,1,16.2,0.38,50.0,58,0
8945,27,Female,Developer,1,3079.05,4,5,1,0.0,0.46,50.0,30,0
8946,33,Female,QA Engineer,5,2848.27,5,3,0,21.8,0.12,50.0,21,0
8947,33,Female,DevOps,5,2513.36,3,1,0,16.8,0.17,50.0,60,0
8948,36,Male,QA Engineer,4,2798.31,5,0,0,11.8,0.22,50.0,29,1
8949,37,Male,DevOps,5,3364.02,2,4,1,10.0,0.36,50.0,44,0
8950,39,Male,Data Engineer,3,2332.82,2,1,1,1.5,0.41,50.0,12,0
8951,36,Female,DevOps,2,2474.05,5,0,0,10.4,0.22,50.0,51,0
8952,25,Male,Developer,1,2545.75,2,1,1,0.0,0.44,50.0,49,0
8953,27,Female,Data Engineer,1,2157.33,1,3,1,20.5,0.29,50.0,15,0
8954,30,Female,Developer,2,3312.43,3,4,0,15.9,0.12,50.0,60,0
8955,32,Female,Data Analyst,5,3244.7,5,2,1,12.7,0.3,50.0,51,0
8956,43,Male,SysAdmin,8,2799.46,4,1,1,1.4,0.46,50.0,54,1
8957,25,Male,Data Analyst,1,2975.69,3,4,1,0.9,0.54,50.0,32,0
8958,32,Male,Data Engineer,2,3007.14,5,2,1,2.2,0.48,50.0,43,0
8959,42,Male,DevOps,10,2694.68,4,1,0,8.6,0.17,50.0,41,0
8960,32,Female,Data Engineer,5,2997.59,3,1,1,19.8,0.23,50.0,37,0
8961,38,Female,Data Analyst,6,2520.47,1,0,0,15.1,0.11,50.0,43,0
8962,33,Female,DevOps,6,2749.95,1,2,0,14.0,0.16,50.0,65,0
8963,37,Female,DevOps,8,2440.09,5,0,0,8.3,0.24,50.0,61,0
8964,33,Female,Developer,5,2693.98,1,2,1,9.0,0.43,50.0,16,0
8965,40,Male,Data Analyst,8,3011.12,2,3,0,13.8,0.15,50.0,59,0
8966,22,Female,QA Engineer,0,2749.51,3,0,0,10.2,0.19,50.0,63,0
8967,32,Male,Data Analyst,3,2232.75,2,0,1,11.5,0.35,50.0,36,0
8968,37,Female,Data Engineer,3,3217.81,2,4,1,0.1,0.42,50.0,50,0
8969,39,Female,QA Engineer,3,3061.62,1,0,0,22.3,0.13,50.0,49,0
8970,46,Male,Data Engineer,6,2703.18,3,3,0,1.0,0.22,50.0,23,0
8971,31,Female,QA Engineer,4,2636.53,4,0,0,11.7,0.12,50.0,32,0
8972,46,Male,Data Analyst,7,2879.75,3,3,1,9.8,0.4,50.0,55,0
8973,29,Male,SysAdmin,4,2464.45,1,2,1,14.9,0.39,50.0,30,0
8974,45,Male,Developer,10,2105.21,4,0,1,15.0,0.34,50.0,59,0
8975,41,Female,Security Analyst,5,2593.38,5,0,1,19.0,0.46,50.0,66,0
8976,27,Male,Security Analyst,1,2795.88,5,4,1,5.5,0.41,50.0,62,1
8977,37,Male,Product Manager,4,3070.59,1,3,1,18.1,0.3,50.0,79,1
8978,34,Female,Product Manager,7,2620.03,2,1,1,10.5,0.48,50.0,38,1
8979,40,Male,SysAdmin,9,3430.93,2,4,0,14.7,0.23,50.0,43,0
8980,33,Female,Data Analyst,2,2267.96,5,0,0,17.7,0.26,50.0,46,0
8981,32,Male,Product Manager,5,2247.18,4,0,1,13.0,0.37,50.0,38,0
8982,45,Female,QA Engineer,11,3133.69,3,3,1,0.0,0.43,50.0,50,0
8983,34,Male,QA Engineer,2,2393.27,3,0,1,11.9,0.38,50.0,5,0
8984,41,Male,Data Analyst,8,2631.31,2,0,1,15.9,0.39,50.0,44,0
8985,33,Female,DevOps,5,3310.88,1,4,1,10.9,0.45,50.0,12,0
8986,48,Male,DevOps,7,3359.34,2,4,0,18.9,0.19,50.0,20,0
8987,29,Female,Security Analyst,3,2496.35,1,2,0,12.0,0.18,50.0,54,0
8988,30,Female,Data Analyst,1,2387.05,4,0,0,18.0,0.18,50.0,36,1
8989,47,Female,Product Manager,9,2252.62,1,1,1,9.4,0.35,50.0,53,0
8990,31,Male,Security Analyst,1,2858.16,1,1,1,18.3,0.29,50.0,35,0
8991,47,Male,Product Manager,14,2572.16,4,1,0,6.9,0.22,50.0,62,0
8992,42,Female,DevOps,10,2424.52,4,3,0,11.2,0.07,50.0,35,0
8993,33,Female,Product Manager,2,2983.65,2,2,1,2.3,0.44,50.0,0,0
8994,22,Female,QA Engineer,0,2630.35,2,0,1,8.7,0.45,50.0,44,1
8995,34,Male,SysAdmin,3,2701.22,4,3,1,11.6,0.4,50.0,0,0
8996,35,Female,Developer,6,2711.86,2,2,0,0.0,0.32,50.0,10,0
8997,44,Female,QA Engineer,4,2876.01,1,2,1,19.8,0.31,50.0,22,0
8998,47,Female,Developer,13,3416.99,1,5,1,11.3,0.31,50.0,19,0
8999,29,Female,SysAdmin,4,2476.55,1,1,0,14.8,0.12,50.0,29,0
9000,41,Male,SysAdmin,8,2951.62,4,2,1,9.7,0.4,50.0,19,0
9001,41,Female,DevOps,5,2552.67,2,1,0,6.5,0.3,50.0,11,0
9002,43,Female,Product Manager,7,2981.61,5,3,1,0.0,0.54,50.0,70,0
9003,38,Male,QA Engineer,6,2812.93,5,2,1,14.8,0.26,50.0,26,0
9004,22,Male,Developer,0,2536.27,4,3,1,18.3,0.33,50.0,0,0
9005,33,Female,Data Engineer,5,2307.43,5,0,0,10.5,0.15,50.0,32,0
9006,25,Female,DevOps,1,2206.78,1,0,1,1.1,0.41,50.0,17,0
9007,33,Female,Product Manager,3,2437.65,4,1,0,17.8,0.13,50.0,22,0
9008,42,Male,Data Analyst,11,2662.46,2,1,0,18.3,0.1,50.0,54,1
9009,37,Female,Developer,3,2294.27,5,0,1,12.2,0.41,50.0,31,0
9010,44,Male,SysAdmin,8,2665.69,4,1,1,14.4,0.45,50.0,16,0
9011,37,Male,Developer,7,2378.42,5,1,0,20.1,0.21,50.0,48,1
9012,24,Female,SysAdmin,0,2534.32,5,1,1,14.5,0.32,50.0,62,0
9013,22,Male,SysAdmin,0,2746.43,4,0,0,15.7,0.15,50.0,50,0
9014,36,Female,SysAdmin,7,2586.68,1,2,0,21.2,0.2,50.0,0,0
9015,33,Male,DevOps,5,2605.12,3,0,1,12.8,0.4,50.0,17,0
9016,27,Male,Developer,1,2456.93,1,2,1,2.3,0.5,50.0,40,0
9017,22,Male,Data Analyst,0,2766.69,1,1,0,29.1,0.11,50.0,35,0
9018,29,Female,DevOps,2,2573.54,5,2,1,19.0,0.39,50.0,33,0
9019,33,Female,QA Engineer,3,2457.43,5,1,1,18.1,0.32,50.0,20,0
9020,40,Female,Product Manager,10,2658.33,4,0,1,7.1,0.38,50.0,11,0
9021,36,Female,SysAdmin,6,2271.16,1,2,1,11.5,0.29,50.0,80,0
9022,47,Male,Data Engineer,7,2563.28,5,1,1,0.2,0.39,50.0,40,0
9023,26,Female,Data Engineer,2,3087.92,1,3,1,7.5,0.39,50.0,52,0
9024,42,Male,Developer,9,2384.03,4,2,1,7.9,0.31,50.0,40,0
9025,35,Female,Data Analyst,4,2718.62,3,2,0,7.0,0.25,50.0,40,0
9026,40,Male,Product Manager,6,2354.79,3,1,1,0.0,0.45,50.0,38,0
9027,31,Male,Security Analyst,2,2461.1,4,1,1,0.6,0.43,50.0,17,0
9028,43,Male,SysAdmin,12,2770.38,4,2,1,14.7,0.36,50.0,9,0
9029,37,Female,DevOps,6,2846.98,3,2,0,12.6,0.23,50.0,47,1
9030,29,Male,Product Manager,3,2994.37,2,3,1,18.7,0.29,50.0,43,0
9031,34,Female,QA Engineer,4,2688.84,4,0,0,3.9,0.17,50.0,58,0
9032,33,Male,QA Engineer,5,2552.19,2,1,0,13.2,0.15,50.0,54,1
9033,38,Female,DevOps,3,3077.23,3,5,1,9.6,0.47,50.0,23,1
9034,25,Female,SysAdmin,1,2530.99,4,0,1,10.2,0.35,50.0,62,0
9035,34,Male,Developer,6,2818.93,1,1,0,5.0,0.23,50.0,55,0
9036,38,Female,Data Engineer,5,2458.86,4,1,0,0.0,0.22,50.0,53,0
9037,35,Female,Developer,6,2954.82,2,3,1,10.9,0.28,50.0,84,0
9038,45,Male,Product Manager,11,2743.25,1,1,0,3.8,0.18,52.2,80,0
9039,41,Male,SysAdmin,10,2606.13,4,1,0,3.9,0.17,50.0,53,0
9040,34,Female,QA Engineer,3,2671.51,5,1,1,7.3,0.42,50.0,51,0
9041,36,Male,DevOps,5,2738.73,5,1,0,14.3,0.2,50.0,61,0
9042,37,Female,Data Engineer,8,2498.61,4,0,0,0.0,0.16,50.0,28,0
9043,38,Female,QA Engineer,8,2896.26,3,3,1,8.8,0.39,50.0,28,0
9044,22,Female,DevOps,0,2874.88,2,3,0,0.0,0.24,50.0,53,0
9045,32,Female,Data Analyst,5,2954.7,3,2,1,16.4,0.45,50.0,22,0
9046,23,Female,Developer,0,2672.57,3,1,0,20.9,0.12,50.0,51,0
9047,45,Female,Developer,11,2825.78,3,1,1,15.4,0.41,50.0,43,0
9048,34,Male,DevOps,3,2773.18,1,2,0,17.4,0.07,50.0,22,0
9049,33,Female,SysAdmin,3,2579.45,4,0,1,29.0,0.26,50.0,40,1
9050,42,Female,Developer,7,3160.29,2,4,1,0.0,0.37,50.0,66,1
9051,38,Male,DevOps,6,2783.72,5,3,1,11.6,0.36,50.0,41,0
9052,25,Male,DevOps,1,1963.74,1,0,1,9.1,0.39,50.0,41,0
9053,34,Male,QA Engineer,5,2121.65,5,0,0,13.0,0.09,50.0,46,0
9054,32,Female,Security Analyst,3,2767.66,2,1,1,6.2,0.46,50.0,49,0
9055,22,Female,Developer,0,2561.37,1,0,1,12.0,0.41,50.0,33,0
9056,29,Female,Developer,3,2600.65,5,1,1,14.6,0.41,50.0,47,0
9057,33,Male,SysAdmin,3,2649.44,1,1,0,13.6,0.18,50.0,19,0
9058,34,Male,QA Engineer,4,2466.96,4,1,1,0.0,0.4,50.0,24,1
9059,23,Female,Product Manager,0,2454.79,2,1,1,16.2,0.4,50.0,26,0
9060,44,Male,Data Analyst,12,2672.89,2,0,1,5.5,0.43,61.2,49,0
9061,34,Male,Product Manager,5,2910.7,2,2,0,6.5,0.13,50.0,43,0
9062,35,Male,DevOps,2,2807.92,3,1,1,6.0,0.39,50.0,37,0
9063,38,Male,QA Engineer,8,2515.51,3,0,0,14.3,0.15,50.0,53,0
9064,28,Female,Security Analyst,3,2769.77,5,2,1,0.0,0.46,50.0,47,0
9065,38,Female,Developer,6,2589.24,2,1,0,18.7,0.09,50.0,34,0
9066,32,Female,DevOps,5,2671.55,2,2,0,25.5,0.17,50.0,19,0
9067,27,Female,DevOps,2,2354.36,1,2,0,9.2,0.22,50.0,23,0
9068,39,Female,Security Analyst,6,3074.23,3,3,0,1.9,0.27,50.0,10,0
9069,46,Female,Data Engineer,7,2738.87,1,1,0,0.0,0.3,50.0,42,0
9070,40,Female,QA Engineer,8,3108.96,3,4,1,9.0,0.41,50.0,22,0
9071,42,Male,Product Manager,5,2724.15,1,1,0,6.5,0.23,50.0,30,1
9072,30,Male,Data Analyst,1,2952.52,1,1,1,15.7,0.35,50.0,37,0
9073,22,Male,Data Analyst,0,2497.71,4,1,0,17.5,0.14,50.0,60,1
9074,46,Male,Developer,7,2962.32,1,3,1,0.3,0.48,50.0,58,0
9075,51,Female,QA Engineer,10,2501.79,4,2,0,8.5,0.14,50.0,38,0
9076,47,Male,Product Manager,10,4129.03,2,6,0,4.3,0.26,67.2,65,0
9077,32,Male,Data Engineer,3,2615.79,1,1,1,11.8,0.48,50.0,0,0
9078,25,Male,Data Engineer,1,2347.48,4,2,1,0.0,0.44,50.0,77,0
9079,26,Female,QA Engineer,1,2525.54,1,1,0,0.0,0.41,50.0,53,0
9080,22,Male,QA Engineer,0,3159.53,4,3,0,6.4,0.25,50.0,42,1
9081,34,Male,Data Analyst,2,2895.27,4,2,0,14.5,0.19,50.0,22,1
9082,47,Female,Data Analyst,7,3080.83,1,2,1,5.2,0.38,50.0,31,1
9083,33,Male,Product Manager,2,2728.02,3,2,1,16.9,0.33,50.0,52,0
9084,37,Male,Data Engineer,6,3065.81,4,3,0,1.7,0.14,50.0,52,0
9085,46,Female,QA Engineer,12,2674.77,4,1,0,8.8,0.2,50.0,53,0
9086,31,Male,SysAdmin,2,2669.95,3,1,1,4.7,0.38,50.0,25,0
9087,51,Female,QA Engineer,10,2254.72,1,0,0,17.8,0.12,50.0,21,0
9088,50,Female,Data Engineer,5,2286.9,2,3,0,20.5,0.1,50.0,43,1
9089,33,Male,Product Manager,5,2438.81,2,0,0,16.0,0.1,50.0,55,0
9090,30,Male,SysAdmin,4,2180.87,3,1,1,19.6,0.19,50.0,40,0
9091,40,Male,Security Analyst,4,2742.19,2,1,0,9.1,0.19,50.9,69,0
9092,32,Male,Product Manager,3,2666.04,4,2,1,3.7,0.42,50.0,40,0
9093,25,Female,Product Manager,1,2582.59,1,2,0,6.8,0.12,50.0,39,1
9094,45,Male,Product Manager,8,2577.27,2,2,0,1.7,0.21,50.0,53,1
9095,44,Male,DevOps,9,2615.57,2,1,0,12.6,0.16,50.0,64,0
9096,36,Male,Security Analyst,4,2791.52,5,1,1,6.8,0.43,50.0,13,0
9097,24,Female,QA Engineer,0,2990.86,1,4,1,3.0,0.4,50.0,17,0
9098,25,Male,Data Analyst,1,2298.64,5,0,0,10.2,0.21,50.0,33,1
9099,35,Male,DevOps,7,2451.39,5,1,0,0.0,0.3,50.0,103,0
9100,31,Male,QA Engineer,4,3074.03,4,2,1,11.8,0.34,50.0,34,0
